BELNR,WAERS,BUKRS,KTOSL,PRCTR,BSCHL,HKONT,DMBTR,WRBTR,label
313604,C1,C10,C7,C78,A1,B2,170402.65,88086,regular
334897,C3,C39,C2,C24,A3,B3,565109.41,15001,regular
211720,C8,C86,C7,C77,A1,B2,109514.02,0,regular
62844,C2,C27,C1,C15,A1,B1,1027038,49857,regular
309655,C1,C11,C7,C74,A1,B2,250262.07,0,regular
187039,C1,C12,C6,C60,A1,B2,562202.14,0,regular
404292,C2,C21,C1,C11,A1,B1,4185958.89,20196,regular
351387,C9,C92,C1,C15,A2,B1,316522.76,0,regular
163385,C1,C12,C8,C80,A1,B3,1177312.28,658500.56,regular
162112,C1,C10,C1,C10,A1,B1,1257735.38,12144,regular
32646,C7,C76,C1,C15,A3,B1,33986.27,0,regular
81047,C1,C19,C1,C10,A1,B1,75841.41,13557,regular
227966,C1,C13,C8,C87,A1,B3,105526.4,0,regular
62840,C1,C11,C1,C13,A1,B1,8868.21,11217,regular
80691,C2,C21,C1,C14,A1,B1,438144.97,26995,regular
379131,C1,C13,C3,C36,A1,B2,7773701.73,30446,regular
474952,C5,C57,C1,C13,A3,B1,1258304.27,5386,regular
136838,C7,C76,C1,C13,A3,B1,529165.25,57661,regular
334655,C1,C18,C9,C99,A1,B1,387688.06,0,regular
204661,C1,C11,C1,C13,A1,B1,250894.14,0,regular
49754,C1,C11,C1,C14,A1,B1,382581.15,17283,regular
528686,C1,C14,C7,C74,A1,B2,100965.84,0,regular
228345,C6,C68,C1,C18,A2,B1,415935.08,71031,regular
168570,C1,C14,C5,C55,A1,B1,987338.71,316453.36,regular
370643,C8,C83,C9,C98,A1,B1,208091.3,0,regular
475569,C1,C18,C3,C30,A1,B2,177287.86,0,regular
138682,C1,C11,C7,C72,A1,B2,770324.63,0,regular
487956,C3,C32,C1,C15,A3,B1,41084.91,11924.61,regular
345962,C1,C11,C5,C53,A1,B1,3010929.59,0,regular
39637,C4,C44,C3,C34,A2,B2,312139.25,10903,regular
405162,C1,C19,C1,C12,A1,B1,1270875.13,0,regular
70098,C3,C35,C2,C23,A3,B3,243814.11,50200,regular
497468,C1,C17,C1,C19,A1,B1,1241149.74,28304.59,regular
511070,C1,C16,C1,C17,A1,B1,521587.01,0,regular
464910,C1,C18,C5,C55,A1,B1,3608210.62,14174,regular
319,C1,C18,C9,C90,A1,B1,984994.76,0,regular
275990,C1,C14,C1,C11,A1,B1,74779.69,0,regular
423162,C1,C15,C1,C17,A1,B1,1431544.72,0,regular
245911,C3,C31,C2,C28,A3,B3,324680.46,0,regular
220514,C1,C17,C5,C52,A1,B1,623712.24,31073,regular
389959,C1,C19,C1,C12,A1,B1,515025.51,123113.64,regular
494687,C1,C10,C9,C92,A1,B1,2090029.98,389355.16,regular
325258,C1,C16,C1,C14,A1,B1,1419837.95,0,regular
487416,C2,C20,C1,C15,A1,B1,215513.2,0,regular
343038,C1,C14,C2,C23,A1,B3,10000000,0,regular
98628,C6,C60,C3,C34,A2,B2,1685856,247428.75,regular
471932,C3,C39,C2,C20,A3,B3,122614.22,32608,regular
134697,C1,C13,C7,C71,A1,B2,141181.13,0,regular
236656,C2,C22,C2,C20,A1,B3,938454.81,0,regular
201681,C1,C19,C1,C12,A1,B1,91346.64,20834,regular
261463,C3,C37,C1,C14,A3,B1,371100.58,0,regular
14509,C1,C13,C5,C57,A1,B1,780060.91,244152,regular
458575,C9,C92,C1,C16,A2,B1,287562.51,184,regular
60797,C3,C31,C3,C30,A3,B2,796532.52,0,regular
526782,C1,C18,C2,C20,A1,B3,281361.72,0,regular
345164,C6,C62,C1,C14,A2,B1,32472429.48,0,regular
205595,C1,C13,C1,C14,A1,B1,518230.74,230,regular
329895,C6,C63,C9,C98,A2,B1,287262.22,0,regular
524376,C7,C72,C5,C50,A3,B1,217675.74,0,regular
50083,C1,C14,C2,C21,A1,B3,79982.48,0,regular
393699,C4,C40,C6,C69,A2,B2,407488.37,0,regular
265153,C1,C15,C1,C10,A1,B1,731033.73,105271,regular
110415,C7,C75,C6,C63,A3,B2,576314.71,0,regular
114751,C5,C58,C2,C29,A3,B3,617715.22,0,regular
48256,C9,C90,C7,C76,A2,B2,2167009.04,0,regular
307446,C9,C99,C2,C20,A2,B3,362573.98,36,regular
412998,C8,C80,C4,C45,A1,B3,419007.32,739,regular
215414,C1,C13,C1,C19,A1,B1,438865.56,45380,regular
467997,C9,C93,C1,C12,A2,B1,244626.13,0,regular
21885,C1,C13,C4,C40,A1,B3,474106.39,9083,regular
323645,C7,C74,C1,C18,A3,B1,145742.79,0,regular
138750,C1,C14,C2,C21,A1,B3,293936.15,0,regular
138105,C7,C72,C1,C14,A3,B1,223585.92,0,regular
285361,C1,C11,C1,C14,A1,B1,667286.77,21547,regular
417966,C1,C12,C1,C11,A1,B1,1608275.23,0,regular
69616,C5,C53,C5,C51,A3,B1,169808.53,0,regular
408311,C1,C14,C1,C16,A1,B1,872778.18,160486,regular
240841,C6,C67,C1,C16,A2,B1,1315289.56,0,regular
502901,C4,C43,C9,C94,A2,B1,320826.08,0,regular
181660,C8,C81,C2,C20,A1,B3,859984.54,35704,regular
481077,C1,C19,C1,C13,A1,B1,293926.41,0,regular
196506,C1,C18,C1,C16,A1,B1,174535.75,0,regular
164886,C2,C21,C1,C16,A1,B1,641931.83,19197,regular
272503,C6,C67,C3,C34,A2,B2,189345.36,0,regular
233039,C1,C12,C1,C18,A1,B1,994546.2,0,regular
237882,C1,C10,C4,C49,A1,B3,27129.95,0,regular
483364,C1,C11,C1,C14,A1,B1,1067857.01,0,regular
132827,C1,C14,C6,C66,A1,B2,317353.79,0,regular
147094,C6,C66,C1,C17,A2,B1,153759.27,208386.45,regular
11581,C2,C29,C5,C57,A1,B1,1074543.42,0,regular
242538,C6,C69,C1,C11,A2,B1,229919.05,4578,regular
104451,C1,C14,C1,C12,A1,B1,234556.68,30079,regular
268489,C1,C18,C1,C11,A1,B1,250440.94,0,regular
352543,C1,C15,C2,C28,A1,B3,411827.5,0,regular
419632,C7,C70,C1,C14,A3,B1,241070.73,0,regular
271867,C1,C16,C1,C19,A1,B1,85152.55,36671,regular
93866,C1,C18,C1,C14,A1,B1,731129,206645,regular
434761,C5,C56,C1,C12,A3,B1,1047995.44,0,regular
410210,C1,C18,C1,C19,A1,B1,24536.88,106173,regular
346417,C4,C48,C1,C18,A2,B1,1968393.73,0,regular
509085,C6,C69,C1,C14,A2,B1,78378.38,30578,regular
355480,C7,C72,C3,C33,A3,B2,956586.85,0,regular
508414,C8,C86,C1,C19,A1,B1,1252925.18,0,regular
49214,C2,C20,C1,C13,A1,B1,1189366.26,709,regular
78333,C6,C67,C3,C32,A2,B2,543642.59,0,regular
164143,C1,C13,C1,C17,A1,B1,557510.18,22826,regular
268537,C1,C14,C1,C18,A1,B1,156039.36,156039.36,regular
175671,C1,C15,C9,C99,A1,B1,620604.27,0,regular
529390,C1,C16,C1,C11,A1,B1,383985.74,556837,regular
271979,C4,C40,C1,C18,A2,B1,2140919.34,0,regular
493716,C1,C16,C3,C36,A1,B2,406208.21,0,regular
419357,C6,C62,C1,C11,A2,B1,394014.45,0,regular
376483,C2,C20,C2,C20,A1,B3,1615088.33,9324,regular
449274,C1,C14,C2,C21,A1,B3,611341.1,73320,regular
323120,C9,C98,C1,C13,A2,B1,227262.57,197,regular
202828,C4,C47,C1,C12,A2,B1,828760.95,0,regular
341467,C1,C19,C1,C12,A1,B1,373958.4,219781.74,regular
370228,C1,C17,C1,C12,A1,B1,1445734.36,0,regular
446519,C2,C22,C8,C81,A1,B3,3832897.37,0,regular
467067,C1,C12,C1,C17,A1,B1,2868390.13,0,regular
275512,C9,C92,C5,C55,A2,B1,1142041.62,2254,regular
305711,C1,C14,C2,C20,A1,B3,444646.63,99230,regular
426161,C8,C82,C1,C17,A1,B1,357226.8,357226.8,regular
379057,C1,C12,C1,C19,A1,B1,10000000,35738,regular
61068,C7,C73,C1,C16,A3,B1,1285316.86,3467,regular
279990,C1,C17,C1,C13,A1,B1,1218528.84,51864,regular
260504,C1,C12,C1,C18,A1,B1,449670.16,0,regular
336042,C9,C94,C7,C74,A2,B2,3587348.8,0,regular
452617,C1,C12,C1,C15,A1,B1,1563189.33,0,regular
211136,C1,C13,C1,C18,A1,B1,130287.15,9942,regular
442466,C1,C15,C1,C17,A1,B1,607950.52,0,regular
103069,C1,C12,C1,C17,A1,B1,388860.86,0,regular
443811,C5,C57,C4,C47,A3,B3,263435.26,7091,regular
374842,C5,C56,C3,C36,A3,B2,71171.4,529554,regular
225886,C6,C64,C2,C21,A2,B3,152710.83,0,regular
305009,C1,C15,C4,C48,A1,B3,541800.52,19563,regular
306330,C1,C13,C2,C21,A1,B3,927295.65,967952,regular
8190,C3,C34,C9,C93,A3,B1,4267247.51,21124,regular
258874,C1,C19,C1,C16,A1,B1,611560.24,69781,regular
160169,C1,C12,C6,C69,A1,B2,500024.02,42090,regular
15467,C1,C18,C3,C33,A1,B2,527525.11,16131,regular
303938,C1,C19,C6,C64,A1,B2,417224.88,0,regular
147727,C1,C18,C7,C79,A1,B2,1552858.73,0,regular
14452,C1,C15,C3,C35,A1,B2,602594.19,0,regular
495173,C5,C50,C2,C28,A3,B3,219515.13,0,regular
302437,C7,C71,C1,C16,A3,B1,430495.19,242,regular
291820,C6,C63,C1,C15,A2,B1,478937.67,0,regular
532015,C1,C11,C2,C21,A1,B3,407114.1,0,regular
523195,C9,C93,C1,C17,A2,B1,248691.91,313,regular
144894,C1,C12,C3,C34,A1,B2,1188095.05,11035,regular
146367,C1,C10,C1,C13,A1,B1,933526.56,0,regular
530925,C1,C15,C1,C16,A1,B1,257872.82,0,regular
201283,C1,C18,C2,C20,A1,B3,1249846.22,10764,regular
76111,C2,C27,C1,C11,A1,B1,150221.77,11843.77,regular
143196,C8,C80,C1,C17,A1,B1,197373.54,0,regular
476621,C2,C20,C1,C15,A1,B1,419117.78,0,regular
380936,C1,C12,C4,C49,A1,B3,3527142.82,0,regular
523276,C7,C79,C1,C11,A3,B1,1900587.99,0,regular
202902,C6,C63,C1,C11,A2,B1,432011.84,2720,regular
117091,C8,C82,C1,C16,A1,B1,539906.64,0,regular
425789,C2,C21,C1,C14,A1,B1,1918105.7,0,regular
204808,C1,C11,C2,C20,A1,B3,1534901.77,0,regular
347583,C5,C58,C2,C20,A3,B3,2084692.19,0,regular
204707,C1,C10,C1,C18,A1,B1,1198965.02,0,regular
477333,C1,C16,C3,C31,A1,B2,1583352.57,12362,regular
391610,C1,C16,C5,C58,A1,B1,406491.07,0,regular
449796,C1,C17,C1,C19,A1,B1,595536.95,0,regular
16472,C1,C16,C7,C78,A1,B2,189704.53,11222,regular
315841,C5,C52,C9,C98,A3,B1,414500.72,14636,regular
206133,C1,C13,C2,C20,A1,B3,924040.26,0,regular
132009,C1,C13,C2,C26,A1,B3,1809163.95,90795,regular
207592,C1,C11,C1,C18,A1,B1,486766.11,19747,regular
463400,C8,C83,C1,C12,A1,B1,2567814.12,50248,regular
256197,C1,C10,C1,C14,A1,B1,844502.87,36092.84,regular
13265,C7,C74,C4,C46,A3,B3,350754.78,35245,regular
120367,C1,C10,C1,C17,A1,B1,336194.04,0,regular
110629,C5,C50,C5,C53,A3,B1,500284.57,0,regular
265890,C8,C89,C9,C92,A1,B1,2301220.75,0,regular
100441,C4,C45,C1,C10,A2,B1,141793.09,0,regular
123756,C9,C94,C9,C93,A2,B1,458684.51,0,regular
340970,C1,C18,C1,C13,A1,B1,32615.52,0,regular
523574,C1,C15,C6,C61,A1,B2,642509.94,0,regular
430114,C1,C17,C1,C18,A1,B1,882011.04,882011.04,regular
156120,C8,C86,C4,C47,A1,B3,138935.49,0,regular
198419,C1,C15,C2,C20,A1,B3,564699.59,564699.59,regular
155088,C4,C42,C1,C14,A2,B1,2641471.05,0,regular
500645,C5,C59,C6,C61,A3,B2,240387.91,0,regular
24539,C9,C94,C1,C12,A2,B1,101744.71,0,regular
300559,C1,C15,C2,C20,A1,B3,4783043.51,0,regular
85996,C9,C96,C5,C53,A2,B1,69579.8,15006,regular
111190,C1,C10,C1,C15,A1,B1,868153.6,619,regular
68318,C1,C10,C1,C19,A1,B1,37210.28,148567,regular
201198,C4,C48,C2,C20,A2,B3,743523.26,114807,regular
33406,C1,C18,C1,C16,A1,B1,84532.5,0,regular
299094,C1,C18,C8,C85,A1,B3,414370.73,0,regular
434815,C7,C78,C4,C41,A3,B3,1911156.23,46721,regular
55982,C1,C14,C7,C72,A1,B2,120681.03,0,regular
311619,C4,C43,C3,C33,A2,B2,229461.58,0,regular
158565,C1,C14,C1,C15,A1,B1,381305.19,0,regular
124123,C1,C15,C3,C35,A1,B2,500503.97,0,regular
451772,C3,C33,C6,C63,A3,B2,201909.74,0,regular
365035,C8,C87,C8,C84,A1,B3,190082.96,540,regular
28383,C6,C65,C4,C49,A2,B3,32174.24,0,regular
287214,C3,C34,C1,C17,A3,B1,808315.5,0,regular
310600,C1,C11,C1,C16,A1,B1,1013267.85,73299,regular
423058,C2,C21,C1,C17,A1,B1,880544.66,0,regular
422569,C7,C70,C1,C13,A3,B1,230533.08,354154.77,regular
20241,C8,C87,C1,C19,A1,B1,944590.64,0,regular
237194,C4,C40,C2,C20,A2,B3,1783693.58,103198.7,regular
531840,C6,C64,C1,C13,A2,B1,13024.95,13024.95,regular
41973,C1,C10,C6,C66,A1,B2,849565.12,0,regular
158016,C2,C20,C1,C18,A1,B1,208369.85,0,regular
391728,C1,C19,C6,C63,A1,B2,83386.93,41291,regular
504595,C1,C17,C8,C80,A1,B3,26195.96,0,regular
185132,C2,C23,C2,C20,A1,B3,1587730.59,0,regular
356860,C7,C70,C1,C15,A3,B1,22106.58,50374,regular
59134,C5,C58,C1,C12,A3,B1,1187446.38,0,regular
255025,C8,C83,C4,C43,A1,B3,242836.75,0,regular
483243,C1,C19,C1,C18,A1,B1,1751852.2,16884,regular
225150,C1,C10,C7,C76,A1,B2,503306.83,21001,regular
187644,C3,C37,C6,C68,A3,B2,995185.15,660,regular
378239,C2,C20,C2,C20,A1,B3,199917.43,0,regular
61122,C1,C17,C1,C16,A1,B1,446390.47,283613,regular
199712,C1,C18,C1,C17,A1,B1,1125672.4,0,regular
508993,C8,C80,C1,C14,A1,B1,566522.73,0,regular
154912,C4,C49,C1,C12,A2,B1,431435.94,56951,regular
257842,C8,C83,C1,C11,A1,B1,1333647.52,0,regular
416211,C1,C17,C1,C13,A1,B1,573631.81,39821,regular
300718,C1,C12,C4,C42,A1,B3,284400.61,0,regular
239901,C5,C57,C6,C63,A3,B2,2086647.08,93434,regular
372063,C1,C15,C2,C29,A1,B3,3634615.44,82799.89,regular
34937,C1,C18,C7,C72,A1,B2,720887.25,40768,regular
478922,C1,C10,C1,C17,A1,B1,500641.14,0,regular
43485,C1,C19,C9,C99,A1,B1,195756.94,0,regular
392191,C1,C15,C3,C36,A1,B2,366396.14,21129,regular
3200,C2,C20,C1,C15,A1,B1,1008153.48,494512.91,regular
73993,C1,C17,C2,C21,A1,B3,328785.56,74019,regular
482456,C9,C94,C2,C26,A2,B3,537657.58,6155,regular
37280,C8,C87,C2,C20,A1,B3,888436.03,30448,regular
437344,C1,C13,C1,C11,A1,B1,1062138.54,476965.19,regular
512849,C1,C16,C2,C21,A1,B3,299161.11,0,regular
50958,C1,C19,C1,C19,A1,B1,113849.41,0,regular
101308,C5,C53,C5,C59,A3,B1,95212.72,0,regular
415362,C5,C51,C1,C17,A3,B1,1542786.52,20345,regular
345494,C1,C12,C1,C15,A1,B1,10000000,0,regular
376634,C4,C49,C9,C92,A2,B1,1866963.01,0,regular
338930,C9,C91,C1,C19,A2,B1,135299.15,0,regular
186409,C1,C17,C1,C18,A1,B1,140570.88,0,regular
2867,C4,C49,C1,C10,A2,B1,330947.87,9191,regular
36804,C2,C26,C2,C21,A1,B3,592628.81,20617,regular
90208,C1,C13,C1,C15,A1,B1,342439.13,52916,regular
488573,C1,C18,C1,C11,A1,B1,461943.32,0,regular
387724,C2,C20,C1,C11,A1,B1,572071.23,0,regular
395466,C1,C19,C8,C80,A1,B3,5309337.63,0,regular
490906,C4,C44,C1,C19,A2,B1,444279.95,126629.11,regular
237863,C1,C13,C1,C11,A1,B1,336548.01,194002,regular
225923,C9,C97,C7,C70,A2,B2,96185.38,0,regular
23448,C2,C25,C1,C19,A1,B1,2408,0,regular
149035,C1,C17,C9,C98,A1,B1,32718.95,9471,regular
112407,C5,C50,C1,C12,A3,B1,831982.31,99086,regular
95637,C1,C11,C2,C28,A1,B3,1436372.94,9504,regular
472259,C4,C46,C5,C59,A2,B1,569955.07,0,regular
133292,C1,C12,C1,C14,A1,B1,112327.53,0,regular
239844,C4,C40,C9,C96,A2,B1,455739.59,123,regular
63927,C1,C19,C1,C15,A1,B1,448700.52,20265,regular
472350,C1,C17,C1,C10,A1,B1,791705.09,46734.36,regular
313551,C1,C16,C1,C17,A1,B1,241049.23,10290,regular
191859,C5,C51,C1,C17,A3,B1,193957.56,99946,regular
417045,C2,C21,C1,C15,A1,B1,2633757.7,59754,regular
138377,C1,C12,C1,C14,A1,B1,98185.85,21467,regular
169416,C1,C10,C1,C12,A1,B1,252952.86,0,regular
424545,C1,C19,C3,C39,A1,B2,787804.26,29,regular
146662,C4,C41,C2,C20,A2,B3,785778.3,0,regular
168771,C7,C75,C1,C11,A3,B1,3182486.57,0,regular
48672,C1,C14,C1,C12,A1,B1,738250.5,245050,regular
457178,C2,C26,C5,C59,A1,B1,60852.99,9484.58,regular
123035,C9,C92,C2,C21,A2,B3,3466.02,0,regular
193995,C1,C16,C7,C78,A1,B2,1341066.53,0,regular
250529,C1,C19,C1,C16,A1,B1,406969,0,regular
130244,C9,C91,C1,C16,A2,B1,574438.95,55100,regular
366751,C8,C81,C1,C12,A1,B1,1009853.88,0,regular
532569,C9,C96,C1,C14,A2,B1,470280.27,22585,regular
277296,C9,C92,C1,C10,A2,B1,729109.96,0,regular
14537,C5,C59,C7,C70,A3,B2,1224904.07,0,regular
317704,C6,C66,C1,C10,A2,B1,520493.25,11485,regular
502740,C8,C83,C8,C81,A1,B3,866547.1,58757,regular
103789,C1,C12,C1,C15,A1,B1,902659.41,0,regular
284562,C1,C10,C1,C10,A1,B1,650413.13,11538,regular
310472,C1,C12,C1,C13,A1,B1,565964.56,98927.78,regular
350429,C2,C28,C2,C28,A1,B3,180960.23,0,regular
425351,C2,C20,C1,C16,A1,B1,677707.08,0,regular
231904,C1,C12,C1,C13,A1,B1,1157404.31,0,regular
46560,C1,C19,C1,C19,A1,B1,169429.42,0,regular
91709,C2,C20,C1,C15,A1,B1,6100538.71,23731,regular
298380,C2,C20,C1,C17,A1,B1,678302.41,0,regular
191481,C1,C14,C5,C58,A1,B1,72950.72,0,regular
177396,C1,C10,C1,C10,A1,B1,125061.72,0,regular
113289,C1,C15,C5,C59,A1,B1,294367.76,0,regular
196536,C4,C44,C9,C98,A2,B1,431295.14,116814,regular
46273,C1,C17,C2,C21,A1,B3,2807833.91,0,regular
342749,C2,C20,C2,C20,A1,B3,10000000,0,regular
260702,C1,C17,C1,C13,A1,B1,679060.08,0,regular
375066,C9,C90,C1,C12,A2,B1,455607.4,15821,regular
445269,C3,C35,C1,C14,A3,B1,790428.64,21851,regular
448911,C1,C17,C7,C78,A1,B2,497402.14,1015,regular
372423,C2,C20,C1,C10,A1,B1,237866.89,51032,regular
7797,C2,C29,C1,C12,A1,B1,100650.13,0,regular
433314,C5,C53,C4,C47,A3,B3,1972728.11,77017,regular
387506,C9,C90,C4,C48,A2,B3,254743.48,19282,regular
51761,C1,C18,C1,C14,A1,B1,117925.79,0,regular
170016,C1,C15,C9,C99,A1,B1,827629.56,104094,regular
202787,C1,C18,C8,C80,A1,B3,513818.65,0,regular
225549,C2,C20,C1,C19,A1,B1,607876.9,140678.65,regular
238857,C1,C17,C4,C47,A1,B3,711752.82,117,regular
226766,C1,C15,C2,C24,A1,B3,601541.09,0,regular
385833,C1,C17,C1,C14,A1,B1,1326781.82,13867.51,regular
407412,C3,C34,C8,C81,A3,B3,803615.73,11554,regular
334298,C1,C17,C5,C59,A1,B1,272073.05,53961.79,regular
486135,C1,C11,C6,C62,A1,B2,1582008.03,0,regular
329547,C1,C16,C1,C19,A1,B1,494719.66,25674,regular
303611,C8,C80,C1,C13,A1,B1,49557.61,350,regular
20973,C1,C12,C1,C12,A1,B1,120062.6,30491,regular
487787,C9,C99,C1,C11,A2,B1,871585.2,0,regular
494783,C1,C18,C1,C12,A1,B1,1300499.05,0,regular
489895,C1,C15,C3,C31,A1,B2,1201687.2,0,regular
85225,C7,C75,C1,C10,A3,B1,72547.29,72547.29,regular
186439,C1,C16,C1,C13,A1,B1,251169.66,0,regular
199724,C1,C10,C1,C13,A1,B1,57750.22,0,regular
474040,C1,C17,C1,C12,A1,B1,45680.24,0,regular
127921,C6,C67,C2,C20,A2,B3,649952.54,0,regular
303608,C1,C15,C1,C12,A1,B1,481772.31,0,regular
238862,C8,C87,C5,C59,A1,B1,1331954.56,0,regular
114351,C1,C12,C1,C19,A1,B1,571647.38,5432,regular
484628,C1,C13,C5,C53,A1,B1,168641.53,0,regular
496440,C1,C16,C1,C12,A1,B1,189130.49,108585,regular
470969,C8,C87,C1,C14,A1,B1,275225.75,40145,regular
171778,C1,C14,C3,C39,A1,B2,254709.55,5594,regular
486147,C9,C94,C6,C66,A2,B2,1282001.89,0,regular
465493,C6,C65,C8,C84,A2,B3,245448.48,0,regular
131613,C1,C15,C5,C55,A1,B1,475359.63,80583.64,regular
433465,C3,C37,C1,C10,A3,B1,490747.25,0,regular
278486,C7,C78,C1,C13,A3,B1,192266.32,0,regular
417893,C2,C26,C7,C71,A1,B2,1059687.97,60272,regular
528895,C2,C20,C1,C14,A1,B1,378315.51,0,regular
357569,C1,C12,C5,C52,A1,B1,784149.86,154445.93,regular
43151,C7,C78,C3,C33,A3,B2,225767.04,0,regular
238993,C2,C20,C1,C16,A1,B1,100247.11,0,regular
363450,C1,C10,C8,C85,A1,B3,2092290.78,0,regular
64033,C1,C19,C4,C43,A1,B3,761976.7,29696.87,regular
23843,C1,C16,C3,C37,A1,B2,1127705.71,130680.65,regular
350968,C5,C51,C1,C10,A3,B1,14143.03,10328,regular
511470,C6,C69,C1,C11,A2,B1,25340.4,0,regular
498772,C1,C13,C1,C12,A1,B1,548885.01,0,regular
234656,C2,C20,C4,C44,A1,B3,869987.86,0,regular
318006,C1,C19,C1,C13,A1,B1,589085.19,0,regular
63516,C1,C19,C1,C15,A1,B1,3233438.67,0,regular
294215,C9,C99,C4,C43,A2,B3,1227489.67,0,regular
407231,C4,C44,C3,C31,A2,B2,461504.89,0,regular
242621,C8,C80,C2,C20,A1,B3,1507237.56,5530,regular
18263,C1,C17,C1,C10,A1,B1,664396.43,0,regular
370489,C8,C87,C2,C20,A1,B3,914940.52,20006,regular
362770,C8,C85,C4,C43,A1,B3,75010.27,140487,regular
371485,C1,C12,C4,C49,A1,B3,146720.79,0,regular
76461,C1,C16,C7,C76,A1,B2,218184.37,5085,regular
289081,C1,C16,C4,C49,A1,B3,64631.14,0,regular
289849,C9,C93,C9,C96,A2,B1,4155.81,117093,regular
271384,C3,C33,C1,C11,A3,B1,643958.59,9943,regular
130209,C3,C38,C2,C21,A3,B3,698778.06,0,regular
489195,C1,C16,C9,C92,A1,B1,61862.83,57778,regular
67559,C6,C62,C2,C29,A2,B3,1420439.47,14555,regular
40545,C1,C15,C1,C10,A1,B1,29367.32,31631,regular
413634,C1,C19,C9,C96,A1,B1,2203705.03,0,regular
301350,C2,C20,C1,C14,A1,B1,282246.27,5332,regular
240435,C7,C74,C1,C17,A3,B1,545917.4,0,regular
228209,C1,C16,C1,C17,A1,B1,570727.89,92218,regular
365734,C1,C16,C2,C20,A1,B3,287394.28,0,regular
170920,C2,C21,C1,C12,A1,B1,2014701.21,10146,regular
212416,C1,C11,C1,C18,A1,B1,267526.03,10884,regular
226344,C5,C59,C8,C86,A3,B3,1178337.46,20183,regular
157347,C7,C70,C1,C19,A3,B1,221034.21,0,regular
30053,C3,C32,C5,C59,A3,B1,39012.23,157395.98,regular
269359,C1,C13,C1,C14,A1,B1,1925207.94,0,regular
284505,C3,C36,C8,C83,A3,B3,254562.94,0,regular
171801,C1,C10,C1,C11,A1,B1,338692.6,0,regular
364320,C1,C13,C1,C17,A1,B1,1427748.96,30129,regular
105302,C1,C12,C6,C63,A1,B2,525012.22,0,regular
437874,C1,C14,C2,C25,A1,B3,1759578.33,148,regular
14967,C1,C17,C5,C57,A1,B1,721881.72,0,regular
91519,C8,C87,C1,C14,A1,B1,237598.78,99591,regular
442921,C1,C16,C8,C83,A1,B3,608047.82,276236.97,regular
166685,C2,C25,C9,C90,A1,B1,1750460.41,12122,regular
337994,C1,C16,C1,C13,A1,B1,1022356.7,2209,regular
237989,C7,C78,C1,C11,A3,B1,336061.87,0,regular
47534,C8,C89,C1,C12,A1,B1,120612.16,0,regular
530862,C1,C12,C8,C89,A1,B3,80413.8,0,regular
406532,C7,C70,C6,C66,A3,B2,18098.46,0,regular
172683,C2,C20,C1,C19,A1,B1,499927.23,7805,regular
105000,C1,C18,C7,C71,A1,B2,533217.09,0,regular
464830,C2,C28,C2,C20,A1,B3,2581788.81,19368,regular
52515,C3,C34,C8,C80,A3,B3,80254.52,656598.34,regular
357816,C1,C12,C7,C77,A1,B2,160835.7,35662,regular
41969,C1,C13,C1,C12,A1,B1,2499064.65,0,regular
431557,C1,C12,C1,C18,A1,B1,3807483.81,107816,regular
184710,C5,C51,C1,C10,A3,B1,345499.07,0,regular
317670,C1,C18,C1,C19,A1,B1,661748.28,11434,regular
382640,C1,C15,C8,C89,A1,B3,120127.68,0,regular
487483,C2,C21,C2,C25,A1,B3,1105273.34,58310,regular
219803,C1,C18,C1,C14,A1,B1,41172.35,99839,regular
416442,C2,C21,C2,C25,A1,B3,1873825.47,152111,regular
497783,C1,C19,C1,C17,A1,B1,143642.7,0,regular
466287,C1,C12,C3,C33,A1,B2,1344189.75,0,regular
295843,C1,C15,C1,C16,A1,B1,275965.12,20940,regular
227040,C1,C18,C8,C80,A1,B3,265060.34,0,regular
420985,C7,C78,C2,C20,A3,B3,93447.85,138712,regular
33592,C1,C12,C8,C89,A1,B3,1049883.12,0,regular
119476,C1,C16,C6,C66,A1,B2,588037.82,0,regular
520613,C1,C12,C1,C11,A1,B1,8982.44,0,regular
153522,C1,C17,C3,C38,A1,B2,125070.73,67695,regular
14763,C1,C18,C1,C17,A1,B1,2161366.26,0,regular
477741,C7,C70,C1,C18,A3,B1,992743.61,0,regular
403187,C1,C11,C8,C89,A1,B3,5751545.7,20459,regular
364662,C1,C18,C8,C82,A1,B3,825548.27,0,regular
25103,C8,C81,C1,C13,A1,B1,6445.1,0,regular
157046,C1,C17,C1,C13,A1,B1,938263.68,0,regular
197605,C3,C35,C1,C11,A3,B1,633543.92,49501,regular
403762,C1,C10,C1,C16,A1,B1,714294.82,776,regular
420154,C1,C17,C2,C21,A1,B3,312505.81,30492,regular
37875,C1,C10,C1,C10,A1,B1,1029452.94,0,regular
505176,C7,C75,C4,C41,A3,B3,1665474.09,32600,regular
209148,C2,C21,C1,C14,A1,B1,746464.89,2627,regular
27045,C1,C12,C7,C73,A1,B2,384087.49,0,regular
118656,C2,C21,C1,C16,A1,B1,524110.38,325,regular
42519,C1,C16,C1,C11,A1,B1,234355.65,114435.77,regular
485831,C1,C19,C8,C81,A1,B3,658649.37,0,regular
319486,C1,C18,C1,C15,A1,B1,343674.86,6398.97,regular
478054,C1,C14,C1,C15,A1,B1,1178695.21,29753,regular
404716,C2,C20,C1,C16,A1,B1,2886106.31,267,regular
307304,C1,C16,C2,C20,A1,B3,1885188.6,14815,regular
